"assignment.id","worker.id","trial.num","rule.id","polarity","string","time","correct","seq.id"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",1,"3a","positive","aaaa",1494268083501,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",1,"3a","negative","AAAAA",1494268084420,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","xccg3]",1494268115590,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","(fdfm3t)",1494268116480,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","positive","gnro[34r3]",1494268120532,FALSE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","positive","[[qoo_w3]",1494268124108,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","xyzsf",1494268124877,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","positive","[[223768]]",1494268131684,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","positive","[mna_8%234]",1494268132357,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","[]",1494268134341,FALSE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","positive","[fbndofb]]",1494268135446,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","{0thg1!@}",1494268136396,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",2,"delimiters","negative","[4939k4k3",1494268136933,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","positive","breaks",1494268156616,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","psss7",1494268157069,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","35r6u",1494268158420,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","12berba32",1494268158820,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","past",1494268159396,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","yr321a",1494268160197,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","store",1494268160950,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",3,"suffix-s","negative","ring",1494268161372,TRUE,"0e0608d"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","dskfjlmxF",1494268185748,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","positive","236778",1494268186292,FALSE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","positive","56789",1494268186652,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","nfas10583vns",1494268187812,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","positive","238",1494268188756,FALSE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","-12541",1494268190940,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","erqew",1494268191374,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","abcde",1494268191727,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","negative","9076.2",1494268193892,TRUE,"51be3ed"
"31UV0MXWNQCSVEIDC6QQF2H01ONI5C","dea6df8",4,"zip-code","positive","31708",1494268194300,TRUE,"51be3ed"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","dskfjlmxF",1494269570465,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","-12541",1494269571623,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","positive","31708",1494269572821,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","positive","56789",1494269573515,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","9076.2",1494269574409,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","238",1494269576390,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","236778",1494269577096,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","abcde",1494269577999,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","erqew",1494269578557,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",1,"zip-code","negative","nfas10583vns",1494269580781,TRUE,"ecba21d"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","{0thg1!@}",1494269730829,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","positive","[]",1494269731755,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","positive","[mna_8%234]",1494269733096,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","xyzsf",1494269735355,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","(fdfm3t)",1494269736008,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","gnro[34r3]",1494269736889,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","positive","[fbndofb]]",1494269741043,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","positive","[[qoo_w3]",1494269742975,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","positive","[[223768]]",1494269744072,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","xccg3]",1494269745578,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",2,"delimiters","negative","[4939k4k3",1494269746241,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","positive","alpaca",1494269823223,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","negative","AAA",1494269824169,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","negative","DASASA",1494269824735,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","negative","a",1494269825298,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","negative","b93kgw;_mfo",1494269826607,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","positive","aaaa",1494269828499,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","negative","AAAAA",1494269829174,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","positive","aaabc",1494269830744,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","positive","bbb",1494269831513,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",3,"3a","positive","aaaaaaaaaaaaaa",1494269832381,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","positive","35r6u",1494270051880,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","negative","store",1494270031580,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","positive","yr321a",1494270053341,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","negative","ring",1494270032433,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","negative","past",1494270034002,TRUE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","negative","breaks",1494270033284,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","positive","12berba32",1494270056983,FALSE,"1dc006e"
"35L9RVQFCOI9KYX87PGDN2810S1UHD","f85822f",4,"suffix-s","positive","psss7",1494270058056,FALSE,"1dc006e"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","aaabc",1494269177951,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","DASASA",1494269178727,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","bbb",1494269179473,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","positive","aaaa",1494269180344,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","positive","AAA",1494269181503,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","alpaca",1494269183118,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","b93kgw;_mfo",1494269183854,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","negative","a",1494269185095,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","positive","aaaaaaaaaaaaaa",1494269185982,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",1,"3a","positive","AAAAA",1494269186934,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","gnro[34r3]",1494269228349,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[[qoo_w3]",1494269229158,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[]",1494269229821,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","xccg3]",1494269230557,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","(fdfm3t)",1494269231244,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[mna_8%234]",1494269231960,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","xyzsf",1494269233045,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","{0thg1!@}",1494269234158,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[4939k4k3",1494269234905,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[fbndofb]]",1494269237046,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",2,"delimiters","negative","[[223768]]",1494269238011,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","psss7",1494269268692,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","store",1494269269370,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","ring",1494269270012,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","past",1494269270628,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","yr321a",1494269271445,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","12berba32",1494269272260,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","breaks",1494269272932,FALSE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",3,"suffix-s","negative","35r6u",1494269274661,TRUE,"032d129"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","positive","56789",1494269304035,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","positive","31708",1494269304755,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","238",1494269305644,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","9076.2",1494269306339,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","nfas10583vns",1494269307243,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","236778",1494269308245,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","abcde",1494269308795,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","dskfjlmxF",1494269309365,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","-12541",1494269310021,TRUE,"ecba21d"
"382M9COHEHFX0O66HO872ZBO8C9UEX","5ad0368",4,"zip-code","negative","erqew",1494269311762,TRUE,"ecba21d"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","positive","12berba32",1494269630505,FALSE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","negative","ring",1494269634366,TRUE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","positive","yr321a",1494269635696,FALSE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","positive","psss7",1494269638281,FALSE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","positive","35r6u",1494269639540,FALSE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","negative","past",1494269641879,TRUE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","negative","breaks",1494269643601,FALSE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",1,"suffix-s","negative","store",1494269644576,TRUE,"3808bfe"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","negative","abcde",1494269730512,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","238",1494269732812,FALSE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","negative","dskfjlmxF",1494269736270,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","31708",1494269738579,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","nfas10583vns",1494269740343,FALSE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","negative","9076.2",1494269742398,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","236778",1494269743576,FALSE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","negative","-12541",1494269746134,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","erqew",1494269748826,FALSE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",2,"zip-code","positive","56789",1494269750001,TRUE,"51be3ed"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","gnro[34r3]",1494269806999,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","negative","[]",1494269799342,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","[fbndofb]]",1494269804182,TRUE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","{0thg1!@}",1494269808294,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","xccg3]",1494269811309,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","(fdfm3t)",1494269812511,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","[[qoo_w3]",1494269813521,TRUE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","negative","xyzsf",1494269815352,TRUE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","[4939k4k3",1494269816473,FALSE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","[[223768]]",1494269817243,TRUE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",3,"delimiters","positive","[mna_8%234]",1494269818411,TRUE,"402a4e5"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","positive","AAA",1494269960642,FALSE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","positive","aaaaaaaaaaaaaa",1494269967587,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","negative","alpaca",1494269955911,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","positive","AAAAA",1494269964704,FALSE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","negative","bbb",1494269970133,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","positive","aaaa",1494269971241,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","negative","aaabc",1494269972672,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","positive","a",1494269973751,FALSE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","negative","b93kgw;_mfo",1494269976082,TRUE,"49bb605"
"392CY0QWG1RAZVEDY17GAABM1SSI47","5e70ad4",4,"3a","negative","DASASA",1494269976705,TRUE,"49bb605"
"39ASUFLU6X7PHS01MTJUM6AS2UQEX9","e544c33",1,"zip-code","negative","-12541",1494268540332,TRUE,"51be3ed"
"39ASUFLU6X7PHS01MTJUM6AS2UQEX9","e544c33",1,"zip-code","negative","nfas10583vns",1494268541874,TRUE,"51be3ed"
"39ASUFLU6X7PHS01MTJUM6AS2UQEX9","e544c33",1,"zip-code","positive","31708",1494268542879,TRUE,"51be3ed"
"39ASUFLU6X7PHS01MTJUM6AS2UQEX9","e544c33",1,"zip-code","positive","dskfjlmxF",1494268543293,FALSE,"51be3ed"
"39ASUFLU6X7PHS01MTJUM6AS2UQEX9","e544c33",1,"zip-code","positive","abcde",1494268544909,FALSE,"51be3ed"
