"assignment.id","worker.id","trial.num","rule.id","polarity","string","time","correct","seq.id"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",3,"delimiters","positive","[fbndofb]]",1494280753004,TRUE,"76aae7a"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",3,"delimiters","positive","[[223768]]",1494280753648,TRUE,"76aae7a"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","aaabc",1494280768139,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","positive","aaaa",1494280769244,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","DASASA",1494280769788,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","bbb",1494280771351,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","AAAAA",1494280772743,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","AAA",1494280773356,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","b93kgw;_mfo",1494280773979,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","negative","alpaca",1494280774604,TRUE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","positive","a",1494280775435,FALSE,"d2f7661"
"3B1NLC6UGZWISXU16XX7N7Z21NTPG5","8a010f8",4,"3a","positive","aaaaaaaaaaaaaa",1494280775903,TRUE,"d2f7661"
